system:index,month,precip_mm_day,product,station_id,year,.geo
1_1_1_1_1_1_1_1_1_1_1_0,1,1.064659595489502,MERRA2,WA001,2014,"{""type"":""Point"",""coordinates"":[-17.47,14.729999999999997]}"
1_1_1_1_1_1_1_1_1_1_1_1,1,0.0033171004615724087,MERRA2,WA002,2014,"{""type"":""Point"",""coordinates"":[-7.949999999999998,12.65]}"
1_1_1_1_1_1_1_1_1_1_1_2,1,0.6578704118728638,MERRA2,WA003,2014,"{""type"":""Point"",""coordinates"":[-1.5200000000000002,12.360000000000001]}"
1_1_1_1_1_1_1_1_1_1_1_3,1,0.012390455231070518,MERRA2,WA004,2014,"{""type"":""Point"",""coordinates"":[2.17,13.51]}"
1_1_1_1_1_1_1_1_1_1_1_4,1,0.07816455513238907,MERRA2,WA005,2014,"{""type"":""Point"",""coordinates"":[7.33,9.07]}"
1_1_1_1_1_1_1_1_1_1_1_5,1,1.0607882738113403,MERRA2,WA006,2014,"{""type"":""Point"",""coordinates"":[-0.17,5.56]}"
1_1_1_1_1_1_1_1_1_1_1_6,1,0.9108045697212219,MERRA2,WA007,2014,"{""type"":""Point"",""coordinates"":[-3.9299999999999997,5.349999999999999]}"
1_1_1_1_1_1_1_1_1_1_1_7,1,0.0,MERRA2,WA008,2014,"{""type"":""Point"",""coordinates"":[-13.67,9.53]}"
1_1_1_1_1_1_1_1_1_1_1_8,1,0.0019592372700572014,MERRA2,WA009,2014,"{""type"":""Point"",""coordinates"":[-13.230000000000002,8.489999999999998]}"
1_1_1_1_1_1_1_1_1_1_1_9,1,1.1393388509750366,MERRA2,WA010,2014,"{""type"":""Point"",""coordinates"":[-10.799999999999999,6.3]}"
1_1_1_1_1_1_1_1_1_1_1_10,1,1.459473967552185,MERRA2,WA011,2014,"{""type"":""Point"",""coordinates"":[1.22,6.130000000000001]}"
1_1_1_1_1_1_1_1_1_1_1_11,1,2.4706499576568604,MERRA2,WA012,2014,"{""type"":""Point"",""coordinates"":[2.42,6.37]}"
