system:index,month,precip_mm_day,product,station_id,year,.geo
1_1_1_1_1_1_1_1_1_1_1_0,1,0.0014578667469322681,MERRA2,WA001,2016,"{""type"":""Point"",""coordinates"":[-17.47,14.729999999999997]}"
1_1_1_1_1_1_1_1_1_1_1_1,1,0.014503789134323597,MERRA2,WA002,2016,"{""type"":""Point"",""coordinates"":[-7.949999999999998,12.65]}"
1_1_1_1_1_1_1_1_1_1_1_2,1,6.362505246215733E-6,MERRA2,WA003,2016,"{""type"":""Point"",""coordinates"":[-1.5200000000000002,12.360000000000001]}"
1_1_1_1_1_1_1_1_1_1_1_3,1,6.188062684486795E-7,MERRA2,WA004,2016,"{""type"":""Point"",""coordinates"":[2.17,13.51]}"
1_1_1_1_1_1_1_1_1_1_1_4,1,8.008110796708934E-8,MERRA2,WA005,2016,"{""type"":""Point"",""coordinates"":[7.33,9.07]}"
1_1_1_1_1_1_1_1_1_1_1_5,1,0.11576306819915771,MERRA2,WA006,2016,"{""type"":""Point"",""coordinates"":[-0.17,5.56]}"
1_1_1_1_1_1_1_1_1_1_1_6,1,0.44889527559280396,MERRA2,WA007,2016,"{""type"":""Point"",""coordinates"":[-3.9299999999999997,5.349999999999999]}"
1_1_1_1_1_1_1_1_1_1_1_7,1,0.01577855460345745,MERRA2,WA008,2016,"{""type"":""Point"",""coordinates"":[-13.67,9.53]}"
1_1_1_1_1_1_1_1_1_1_1_8,1,0.1410658210515976,MERRA2,WA009,2016,"{""type"":""Point"",""coordinates"":[-13.230000000000002,8.489999999999998]}"
1_1_1_1_1_1_1_1_1_1_1_9,1,0.8094478249549866,MERRA2,WA010,2016,"{""type"":""Point"",""coordinates"":[-10.799999999999999,6.3]}"
1_1_1_1_1_1_1_1_1_1_1_10,1,0.05482892692089081,MERRA2,WA011,2016,"{""type"":""Point"",""coordinates"":[1.22,6.130000000000001]}"
1_1_1_1_1_1_1_1_1_1_1_11,1,0.40517523884773254,MERRA2,WA012,2016,"{""type"":""Point"",""coordinates"":[2.42,6.37]}"
1_1_1_1_1_1_1_1_1_1_1_12,1,1.160140370272747E-13,MERRA2,WA013,2016,"{""type"":""Point"",""coordinates"":[8.52,12.05]}"
1_1_1_1_1_1_1_1_1_1_1_13,1,0.03657021000981331,MERRA2,WA014,2016,"{""type"":""Point"",""coordinates"":[-1.62,6.69]}"
1_1_1_1_1_1_1_1_1_1_1_14,1,0.002080706413835287,MERRA2,WA015,2016,"{""type"":""Point"",""coordinates"":[-16.680000000000003,13.45]}"
1_1_1_1_1_1_1_1_1_1_2_0,2,0.006075508426874876,MERRA2,WA001,2016,"{""type"":""Point"",""coordinates"":[-17.47,14.729999999999997]}"
1_1_1_1_1_1_1_1_1_1_2_1,2,6.113583861377947E-9,MERRA2,WA002,2016,"{""type"":""Point"",""coordinates"":[-7.949999999999998,12.65]}"
1_1_1_1_1_1_1_1_1_1_2_2,2,4.489618632419479E-8,MERRA2,WA003,2016,"{""type"":""Point"",""coordinates"":[-1.5200000000000002,12.360000000000001]}"
1_1_1_1_1_1_1_1_1_1_2_3,2,1.925676632041906E-11,MERRA2,WA004,2016,"{""type"":""Point"",""coordinates"":[2.17,13.51]}"
1_1_1_1_1_1_1_1_1_1_2_4,2,1.0790712622110732E-5,MERRA2,WA005,2016,"{""type"":""Point"",""coordinates"":[7.33,9.07]}"
1_1_1_1_1_1_1_1_1_1_2_5,2,0.4955577850341797,MERRA2,WA006,2016,"{""type"":""Point"",""coordinates"":[-0.17,5.56]}"
1_1_1_1_1_1_1_1_1_1_2_6,2,1.5701566934585571,MERRA2,WA007,2016,"{""type"":""Point"",""coordinates"":[-3.9299999999999997,5.349999999999999]}"
1_1_1_1_1_1_1_1_1_1_2_7,2,0.0,MERRA2,WA008,2016,"{""type"":""Point"",""coordinates"":[-13.67,9.53]}"
1_1_1_1_1_1_1_1_1_1_2_8,2,1.5495592379011214E-4,MERRA2,WA009,2016,"{""type"":""Point"",""coordinates"":[-13.230000000000002,8.489999999999998]}"
1_1_1_1_1_1_1_1_1_1_2_9,2,0.020225200802087784,MERRA2,WA010,2016,"{""type"":""Point"",""coordinates"":[-10.799999999999999,6.3]}"
