station_id,year,month,obs_mm_day,CHIRPS,ERA5_LAND,GPM_IMERG,MERRA2,PERSIANN_CDR,TERRACLIMATE
WA012,2012,12,1.3587,0.5743579864501953,1.347394347190857,0.941049098968506,1.7129634618759155,0.8914838433265686,0.1854775547981262
WA012,2013,1,1.4774,0.7973924875259399,0.8201233744621277,1.4511253833770752,1.9474972486495967,0.8357613682746887,1.016141653060913
WA012,2013,2,0.8071,1.0254818201065063,0.7297341823577881,1.0730149745941162,1.2303739786148071,1.0509803295135498,0.7857142686843872
WA012,2013,3,2.5732,2.96696138381958,1.5277297496795654,2.427692413330078,3.9680469036102295,2.4684953689575195,3.5887157917022705
WA012,2013,4,4.8063,3.981899738311768,3.577499389648437,4.395178318023682,4.783720970153809,4.277639389038086,5.224984645843506
WA012,2013,5,8.8258,7.355556964874268,3.8193092346191406,7.54043436050415,6.066642761230469,6.032798767089844,9.524216651916504
WA012,2013,6,3.606,5.538247585296631,4.878006935119629,4.432534217834473,3.9035041332244873,4.257546424865723,6.216670989990234
WA012,2013,7,3.4919,3.3507988452911377,4.112528324127197,2.7377583980560303,4.7392754554748535,2.9536263942718506,2.572582721710205
WA012,2013,8,0.4474,0.5638570189476013,1.3808361291885376,0.3277722001075744,1.1521971225738523,0.9240164160728456,0.4758085310459137
WA012,2013,9,3.2867,3.776182651519776,4.0328474044799805,2.56207537651062,4.341216564178467,3.3089582920074463,4.358344078063965
WA012,2013,10,4.259,3.4428040981292725,3.798826932907105,3.2914159297943115,3.35310173034668,3.8394410610198975,3.1129159927368164
WA012,2013,11,1.3323,1.8980381488800049,2.993189573287964,1.1928836107254028,1.864453077316284,1.949196934700012,1.8666579723358157
WA012,2013,12,0.3026,0.6703841686248779,1.0006428956985474,0.3039568662643432,0.6349050998687744,0.827968955039978,0.7661311030387878
WA012,2014,1,1.6416,1.0241434574127195,1.445574164390564,1.7613155841827393,2.4706499576568604,1.3289984464645386,0.8306556940078735
WA012,2014,2,1.7361,1.710174560546875,1.3420367240905762,1.5248392820358276,1.13521146774292,1.4931992292404177,1.5803548097610474
WA012,2014,3,2.9029,3.170729637145996,2.164879083633423,2.9108426570892334,2.789865732192993,3.152012586593628,2.637099027633667
WA012,2014,4,1.0867,2.313138484954834,2.5218706130981445,1.8850185871124268,3.2769386768341064,2.485039710998535,2.024993419647217
WA012,2014,5,7.6268,6.3322625160217285,6.749056816101074,7.587852954864502,7.158731937408447,6.860844612121582,6.169369220733643
WA012,2014,6,5.2533,7.17610502243042,11.377198219299316,8.219182968139648,4.521915435791016,5.474202632904053,8.441673278808594
WA012,2014,7,5.0552,6.808605194091797,4.980898857116699,7.650391101837158,4.487562656402588,5.699977874755859,6.693552494049072
WA012,2014,8,3.5681,3.3612987995147705,8.688678741455078,3.440016746520996,4.400660037994385,3.277472496032715,2.387096881866455
WA012,2014,9,6.352,6.923101902008057,4.635091304779053,6.424589157104492,7.491146564483643,7.494826793670654,5.325028419494629
WA012,2014,10,3.3335,4.318155288696289,3.712768077850342,3.909048557281494,5.597658634185791,4.037748336791992,4.0322747230529785
WA012,2014,11,2.5223,2.830579996109009,3.196253776550293,2.284343957901001,2.5585012435913086,3.06392502784729,3.4999914169311523
WA012,2014,12,0.1429,0.4145305752754211,1.318664789199829,0.1896693259477615,0.3830865025520324,0.4143906831741333,0.2661269307136535
WA012,2015,1,0.0229,0.1093011945486068,0.5397943258285522,0.0188447497785091,0.1722521036863327,0.2608155906200409,0.0322580635547637
WA012,2015,2,1.8057,1.3503460884094238,2.3307113647460938,1.501693606376648,1.4499799013137815,1.35818612575531,1.4374977350234983
WA012,2015,3,5.4935,6.034046649932861,3.063602924346924,3.943863868713379,5.188326358795166,3.341005325317383,7.000008583068848
WA012,2015,4,2.5197,2.237320899963379,1.5765405893325806,1.897522211074829,2.183344841003418,1.8217196464538572,1.8833290338516235
WA012,2015,5,2.7368,3.722411155700684,5.613420486450195,4.052241325378418,2.9710958003997803,3.772123336791992,3.096782684326172
WA012,2015,6,9.1857,8.283173561096191,6.207992076873779,11.38717269897461,5.335329055786133,7.276803493499756,7.841673374176025
WA012,2015,7,1.1819,2.120651960372925,4.449034690856934,2.708559036254883,3.029174566268921,2.144355058670044,1.0564537048339844
WA012,2015,8,1.8516,1.6558407545089722,2.5960659980773926,1.0820270776748655,1.477180242538452,1.0355193614959717,1.6129032373428345
WA012,2015,9,2.6713,3.282333374023437,3.5111989974975586,2.229163646697998,3.533157587051392,2.191032886505127,7.441681861877441
